session,total,tool_calls,tool_outputs,real_user_messages,setup_context,user_input,assistant_output,edit_diff_input,other_tool_call_input,tool_output,reasoning_summary,compaction_summary,other
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T00-47-50-019d643a-d568-7be3-9b73-fa9fd48c4031.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T00-53-05-019d643f-a586-73c2-a56e-12cd7e6946e2.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T00-53-06-019d643f-a61c-7ba2-a3be-7d0f75143d13.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T00-53-37-019d6440-2096-7f62-8531-302a097722dd.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T00-53-50-019d6440-54b7-7913-bb48-cccdce9ac2a7.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T00-59-06-019d6445-23dc-72c2-b75c-8bd770e573f8.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T00-59-06-019d6445-24b4-78c1-ac38-6df5ec815f0a.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T00-59-19-019d6445-5765-7661-8821-9adadc471c83.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T00-59-32-019d6445-8ac4-7742-820a-bdad0c9b3e0d.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-04-48-019d644a-5c1c-7cb2-9e68-7ea898a82ca8.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-04-48-019d644a-5c70-7960-80e3-e2c9d5d07f76.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-05-19-019d644a-d699-7793-a117-97bc2a0216e8.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-05-32-019d644b-0971-7c71-879e-67ec21cd5698.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-10-48-019d644f-da64-7470-abac-0ab80cb4374d.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-10-48-019d644f-dab3-7cc2-b0da-83dcaa4d2d3d.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-11-01-019d6450-0df8-7103-806e-e393ad33480d.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-11-14-019d6450-403f-7d11-b8e9-9c93dc87e8ae.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-16-26-019d6455-05c7-7511-8bb4-7cd2949f3a87.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-16-27-019d6455-0662-7ec0-b824-1871ea9904b8.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-17-28-019d6455-f513-7370-8a69-5b50382c6fba.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-17-40-019d6456-26cb-7591-8047-774081f800c9.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-22-54-019d645a-ee80-78c1-a3d1-f34e2c3391b0.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-22-54-019d645a-ee83-7fe0-8dc7-b755a38480b0.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-23-55-019d645b-dcec-7360-8872-d302d919d256.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-24-08-019d645c-0fae-76c3-a2f0-12bb2e73e134.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-29-24-019d6460-e178-7670-ada9-2ce77a28ab49.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-29-24-019d6460-e243-7421-a051-40baf94128ae.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-30-25-019d6461-cfd5-74b3-8ca4-291e8444cf0c.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-30-38-019d6462-031a-7c71-a99e-ca4e14afd392.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-35-51-019d6466-c9a7-7532-a54d-93f044013d2e.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-35-51-019d6466-ca21-7783-b83b-58e628eb7831.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-36-51-019d6467-b709-7fc0-80ed-dbc2706b02d2.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-37-05-019d6467-eab2-76d0-9ceb-eae733fbaa28.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-42-17-019d646c-afdc-7dd1-9424-c860d7983509.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-42-18-019d646c-b112-7262-9ba1-8330f1e699b9.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-43-19-019d646d-9fa2-7762-9642-2fda32767ff7.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-43-32-019d646d-d2da-7700-a0c7-c780884f2a69.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-48-47-019d6472-a40d-78b2-a72f-6cb47861e809.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-48-48-019d6472-a476-7340-a210-8aec93c510a5.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-49-39-019d6473-6bdb-7822-a17b-81a30b3536ef.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T01-49-52-019d6473-9ed6-7fa3-9496-c1bb9c2c30a4.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T16-35-13-019d679e-2eb5-7822-b840-4fbc8bd05d3a.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T16-35-13-019d679e-2eb5-7c50-9cfe-daa6c5d78535.jsonl,0,0,0,0,0,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/07/rollout-2026-04-07T18-54-49-019d681d-fd60-7630-9b94-be0612ca0582.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/08/rollout-2026-04-08T00-32-38-019d6953-4572-7c82-8d90-482f81825a37.jsonl,8398,0,0,0,8398,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/08/rollout-2026-04-08T10-48-49-019d6b87-6847-7ef1-b130-0912ffaa81ad.jsonl,141467,132,132,19,22694,1981,12037,8006,6650,89145,89,0,865
/Users/rakshithsajjan/.codex/sessions/2026/04/14/rollout-2026-04-14T00-29-31-019d8836-94a9-7053-8279-b9dedce3c058.jsonl,179388,137,137,10,11655,591,5800,3974,6882,150351,43,0,92
/Users/rakshithsajjan/.codex/sessions/2026/04/14/rollout-2026-04-14T21-26-43-019d8cb5-92e2-7943-a81f-5234997fbf00.jsonl,9402,0,0,0,9402,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/16/rollout-2026-04-16T12-24-23-019d9511-c88f-7e61-9c30-bd4a0f5a7b7d.jsonl,8767,0,0,0,8767,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/16/rollout-2026-04-16T14-46-46-019d9594-23b8-7d02-ae15-727f56089c17.jsonl,24736,6,6,2,11655,239,3437,5068,224,3542,10,0,561
/Users/rakshithsajjan/.codex/sessions/2026/04/17/rollout-2026-04-17T20-34-27-019d9bf8-ce08-7af2-980f-6878ce9ff6ad.jsonl,11854,0,0,1,11462,61,330,0,0,0,1,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/18/rollout-2026-04-18T13-20-57-019d9f92-4901-7160-91f1-3ce201c44f5f.jsonl,24503,6,6,1,11877,158,495,974,254,10740,5,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/18/rollout-2026-04-18T15-30-40-019da009-0b15-7dd1-882f-a549633165a4.jsonl,9572,0,0,0,9572,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/18/rollout-2026-04-18T15-30-53-019da009-3f7f-7870-89a1-5c208a428d54.jsonl,18836,9,9,2,11877,72,850,0,207,5824,6,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/19/rollout-2026-04-19T00-29-49-019da1f6-a663-7173-97ae-f359d73817cd.jsonl,8936,0,0,0,8936,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/19/rollout-2026-04-19T18-50-26-019da5e6-4c5e-7822-93de-19ac5e4b5bcf.jsonl,40855,15,15,2,14675,5056,1755,5809,758,12793,9,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/20/rollout-2026-04-20T14-10-53-019daa0c-b6c9-7e63-90e9-c89359221cbb.jsonl,52748,15,15,5,19910,5345,8121,5809,758,12793,12,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/20/rollout-2026-04-20T15-58-30-019daa6f-3fe7-7ae3-9a78-4d7b6aa08be6.jsonl,16728,12,12,2,7364,81,1130,0,636,2534,3801,0,1182
/Users/rakshithsajjan/.codex/sessions/2026/04/20/rollout-2026-04-20T18-32-08-019daafb-e7b7-7f33-8aa6-2acadeb5f9ec.jsonl,1475998,241,241,53,15184,180987,62124,25141,13730,1161376,115,17119,222
/Users/rakshithsajjan/.codex/sessions/2026/04/20/rollout-2026-04-20T19-57-42-019dab4a-3e22-7550-9fb1-da3c8e6ff93c.jsonl,15242,0,0,1,14511,144,586,0,0,0,1,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/20/rollout-2026-04-20T20-24-28-019dab62-bdd3-7620-ac8e-443110a4e0ab.jsonl,15938,0,0,1,14511,126,726,0,0,0,11,0,564
/Users/rakshithsajjan/.codex/sessions/2026/04/20/rollout-2026-04-20T23-18-11-019dac01-c8da-7b71-bf89-01e35aea67b6.jsonl,152001,122,122,1,14511,161,2678,0,6083,128526,42,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/20/rollout-2026-04-20T23-22-12-019dac05-7605-7ff2-b535-87489e426d51.jsonl,86345,51,51,4,14872,53895,2302,0,4404,10846,26,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/20/rollout-2026-04-20T23-49-10-019dac1e-2704-7df1-9007-82ba36663cc4.jsonl,21830,2,2,1,14511,143,1091,0,118,4396,27,0,1544
/Users/rakshithsajjan/.codex/sessions/2026/04/20/rollout-2026-04-20T23-49-15-019dac1e-3980-7631-89b4-4db0515fac11.jsonl,18159,0,0,1,14511,146,1360,0,0,0,30,0,2112
/Users/rakshithsajjan/.codex/sessions/2026/04/20/rollout-2026-04-20T23-49-19-019dac1e-4975-7361-94cc-33369d9ddde4.jsonl,17236,0,0,1,14511,128,1282,0,0,0,20,0,1295
/Users/rakshithsajjan/.codex/sessions/2026/04/21/rollout-2026-04-21T18-12-16-019db010-13c9-77d0-908e-4f2d1122cf7b.jsonl,38210,25,25,3,15754,2185,1118,0,2016,17128,9,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/22/rollout-2026-04-22T00-35-03-019db16e-86d1-7a81-a368-8a6ceec5675a.jsonl,192407,120,120,17,15668,9669,10599,6665,5503,144234,46,0,23
/Users/rakshithsajjan/.codex/sessions/2026/04/22/rollout-2026-04-22T07-27-48-019db2e8-6690-7871-be67-add4b8ad2a71.jsonl,17125,5,5,2,15688,80,558,0,280,516,3,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/23/rollout-2026-04-23T05-15-29-019db795-9fa7-7402-9c59-26593e0ac38c.jsonl,29340,9,9,1,15668,311,1396,0,690,11274,1,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/23/rollout-2026-04-23T05-19-48-019db799-948b-7993-81e9-38019d5140bc.jsonl,172529,128,128,25,21706,1798,16149,14362,8034,110427,53,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/23/rollout-2026-04-23T21-26-42-019dbb0e-caeb-7b43-96a5-a4a003c09907.jsonl,96592,7,7,4,13793,80554,442,0,345,1452,6,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/24/rollout-2026-04-24T16-06-48-019dbf10-4789-7343-8dc0-407b95a0b18a.jsonl,74124,24,24,28,14453,11670,13197,7187,826,26789,2,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/24/rollout-2026-04-24T23-44-46-019dc0b3-8e17-70b3-bb90-0cbfcf428942.jsonl,5045493,250,250,17,13095,34076,14015,6074,13548,4897534,228,66491,432
/Users/rakshithsajjan/.codex/sessions/2026/04/25/rollout-2026-04-25T01-35-04-019dc118-8b60-7771-a129-9d2811861f17.jsonl,135425,50,50,38,30757,12758,19057,20713,2227,49902,11,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/25/rollout-2026-04-25T03-27-00-019dc17f-04f3-71b2-862d-3422bfd19839.jsonl,20349,9,9,1,13466,176,421,414,406,5460,6,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/25/rollout-2026-04-25T03-27-58-019dc17f-e78a-7302-9425-7e5f6fc0514a.jsonl,142235,50,50,39,36735,12834,19813,20713,2227,49902,11,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/25/rollout-2026-04-25T03-30-16-019dc182-0330-7da3-a494-6556e6b4ac16.jsonl,553614,223,223,51,15516,5435,32506,34264,19522,428348,126,16399,1498
/Users/rakshithsajjan/.codex/sessions/2026/04/28/rollout-2026-04-28T04-19-44-019dd122-6186-7500-8a0c-15e27ecf2dc2.jsonl,82592,44,44,8,12480,294,2525,0,1999,65260,34,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/30/rollout-2026-04-30T14-42-53-019ddda9-9cdd-7090-b26f-0baabd33b5da.jsonl,44179,19,19,4,13368,249,2575,0,947,27033,7,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/30/rollout-2026-04-30T14-52-01-019dddb1-f764-7980-bfd4-4a978098fc09.jsonl,61993,39,39,4,14660,246,4771,2496,3140,36664,16,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/30/rollout-2026-04-30T16-07-52-019dddf7-6868-73e3-bbd0-551ded573c25.jsonl,378270,6,6,2,14693,871,983,0,348,361136,7,0,232
/Users/rakshithsajjan/.codex/sessions/2026/04/30/rollout-2026-04-30T16-08-02-019dddf7-8f64-7823-ab63-1faaffe93641.jsonl,47816,19,19,4,17005,249,2575,0,947,27033,7,0,0
/Users/rakshithsajjan/.codex/sessions/2026/04/30/rollout-2026-04-30T16-08-04-019dddf7-911f-7660-8ab3-a6ae6095af5b.jsonl,626593,5,5,1,14404,157,1040,0,148,609207,31,0,1606
/Users/rakshithsajjan/.codex/sessions/2026/04/30/rollout-2026-04-30T16-08-06-019dddf7-a008-7803-9883-5506a44b9879.jsonl,598530,345,345,25,32572,1475,23334,23193,26959,446340,172,44485,0
/Users/rakshithsajjan/.codex/sessions/2026/05/01/rollout-2026-05-01T15-25-02-019de2f6-902c-7b73-8a40-98cf37e876df.jsonl,97987,49,49,5,19480,161,2083,56,3241,72946,20,0,0
/Users/rakshithsajjan/.codex/sessions/2026/05/02/rollout-2026-05-02T02-14-36-019de549-4090-7f01-8d69-1c9ab521e41c.jsonl,56795,19,19,1,23405,2143,628,0,1177,29434,8,0,0
/Users/rakshithsajjan/.codex/sessions/2026/05/03/rollout-2026-05-03T14-09-06-019decfd-c045-7622-a0ac-2fd7913dd597.jsonl,88438,33,33,1,20704,144,2124,0,1990,63064,10,0,402
/Users/rakshithsajjan/.codex/sessions/2026/05/05/rollout-2026-05-05T14-01-30-019df743-85fe-7902-8dc7-30cdd65f0c4e.jsonl,62697,20,20,5,20940,1996,1668,666,720,36696,11,0,0
/Users/rakshithsajjan/.codex/sessions/2026/05/05/rollout-2026-05-05T16-27-02-019df7c8-c0d7-79e2-8b88-94ec7492148c.jsonl,58754,13,13,1,23902,2158,617,0,853,31218,6,0,0
/Users/rakshithsajjan/.codex/sessions/2026/05/05/rollout-2026-05-05T16-30-34-019df7cb-fd69-7761-a1b0-e30401cdf937.jsonl,79445,27,27,4,34168,2265,1901,0,1658,39436,17,0,0
/Users/rakshithsajjan/.codex/sessions/2026/05/05/rollout-2026-05-05T16-46-03-019df7da-29be-7203-9ea8-4f9ffb5d95b4.jsonl,92816,33,33,3,21202,241,4151,0,2069,64892,9,0,252
/Users/rakshithsajjan/.codex/sessions/2026/05/05/rollout-2026-05-05T17-21-04-019df7fa-3c1f-7070-9dae-c44672b56f17.jsonl,144855,94,94,11,37715,4499,8099,2169,5908,86181,32,0,252
/Users/rakshithsajjan/.codex/sessions/2026/05/05/rollout-2026-05-05T23-58-48-019df966-5aed-71b0-b2a7-d628c55363e3.jsonl,315217,463,463,47,60004,2819,26899,2529,26694,170405,168,24178,1521
/Users/rakshithsajjan/.codex/sessions/2026/05/06/rollout-2026-05-06T02-20-14-019df9e7-d956-72b3-b0dd-324d997c9168.jsonl,28165,5,5,3,21202,290,2486,0,261,3923,3,0,0
/Users/rakshithsajjan/.codex/sessions/2026/05/06/rollout-2026-05-06T03-57-12-019dfa40-a0fc-7473-9547-aa2ffddc2329.jsonl,19084,0,0,1,18715,54,228,0,0,0,2,0,85
/Users/rakshithsajjan/.codex/sessions/2026/05/06/rollout-2026-05-06T17-43-29-019dfd35-1af4-7970-95b8-7174d449dcad.jsonl,74218,33,33,4,24028,2523,2154,931,2027,42536,19,0,0
/Users/rakshithsajjan/.codex/sessions/2026/05/06/rollout-2026-05-06T23-07-07-019dfe5d-6632-7ca2-8ac3-5909ca87e354.jsonl,32669,5,5,1,22373,32,366,0,572,9323,3,0,0
/Users/rakshithsajjan/.codex/sessions/2026/05/06/rollout-2026-05-06T23-11-03-019dfe61-014c-7a40-95e6-230cd5d4eee2.jsonl,46190,47,47,4,22373,157,2437,0,2680,18528,15,0,0
/Users/rakshithsajjan/.codex/sessions/2026/05/06/rollout-2026-05-06T23-14-33-019dfe64-3470-7bc0-a972-382749de3198.jsonl,1031353,437,437,34,68762,9602,34237,11091,34620,766879,302,105404,456
/Users/rakshithsajjan/.codex/sessions/2026/05/07/rollout-2026-05-07T04-57-36-019dff9e-4860-7f50-b0ec-f42820bb4610.jsonl,23330,0,0,5,19886,266,2630,0,0,0,11,0,537
/Users/rakshithsajjan/.codex/sessions/2026/05/07/rollout-2026-05-07T05-12-22-019dffab-ce9c-7843-b12a-a21296a4665f.jsonl,25715,1,1,1,22086,185,1020,0,95,1431,18,0,880
/Users/rakshithsajjan/.codex/sessions/2026/05/07/rollout-2026-05-07T05-12-23-019dffab-cf19-7130-a221-d984389d87ae.jsonl,24840,0,0,1,22086,203,1461,0,0,0,20,0,1070
/Users/rakshithsajjan/.codex/sessions/2026/05/07/rollout-2026-05-07T05-12-23-019dffab-d038-7340-992b-529ad075bbf3.jsonl,30422,4,4,1,22086,180,1202,0,421,6050,15,0,468
/Users/rakshithsajjan/.codex/sessions/2026/05/07/rollout-2026-05-07T05-12-23-019dffab-d1d2-7af3-8074-a86ed17ceb95.jsonl,24195,0,0,1,22086,174,1219,0,0,0,14,0,702
/Users/rakshithsajjan/.codex/sessions/2026/05/08/rollout-2026-05-08T01-19-56-019e03fd-5e4c-7663-96ea-af3962b622ef.jsonl,6011,0,0,0,6011,0,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/05/08/rollout-2026-05-08T01-27-08-019e0403-f524-7090-94c3-7a36730142bf.jsonl,587313,352,352,22,160839,1778,21265,4091,27175,351200,149,20816,0
/Users/rakshithsajjan/.codex/sessions/2026/05/08/rollout-2026-05-08T01-36-41-019e040c-b248-7863-892c-c4760323869e.jsonl,182485,110,110,2,34608,240,3138,0,8175,136277,47,0,0
/Users/rakshithsajjan/.codex/sessions/2026/05/08/rollout-2026-05-08T02-08-02-019e0429-67f3-7421-bd65-7955c8ace34d.jsonl,191810,60,60,10,76681,864,6002,8503,3776,95958,26,0,0
/Users/rakshithsajjan/.codex/sessions/2026/05/08/rollout-2026-05-08T02-53-16-019e0452-d08c-7e31-ad47-9199dae16937.jsonl,6185,0,0,2,6011,174,0,0,0,0,0,0,0
/Users/rakshithsajjan/.codex/sessions/2026/05/08/rollout-2026-05-08T12-42-30-019e066e-4446-7253-98ba-63b399df4476.jsonl,23993,12,12,1,22243,43,513,0,496,694,4,0,0
/Users/rakshithsajjan/.codex/sessions/2026/05/08/rollout-2026-05-08T16-27-55-019e073c-a6a2-7541-b1fc-8005d6711ceb.jsonl,208497,126,126,6,59530,1175,5940,13925,4984,122881,62,0,0
/Users/rakshithsajjan/.codex/sessions/2026/05/08/rollout-2026-05-08T16-42-54-019e074a-5d2c-78e1-b94b-5eaa701f6e77.jsonl,228166,100,100,5,44169,708,7015,3378,8487,164362,47,0,0
/Users/rakshithsajjan/.codex/sessions/2026/05/08/rollout-2026-05-08T17-09-38-019e0762-d775-7123-ad98-da2f8fc9f85f.jsonl,231644,81,81,19,109525,1386,10462,5729,5484,99007,37,0,14
/Users/rakshithsajjan/.codex/sessions/2026/05/08/rollout-2026-05-08T17-29-52-019e0775-5e90-7530-a760-3cc9211dc4d1.jsonl,99342,33,33,1,22387,531,2566,0,1733,72117,8,0,0
/Users/rakshithsajjan/.codex/sessions/2026/05/08/rollout-2026-05-08T18-04-23-019e0794-f49c-7dc0-96ca-e7b8826ed28b.jsonl,29237,3,3,1,22105,810,91,0,244,5986,1,0,0
/Users/rakshithsajjan/.codex/sessions/2026/05/08/rollout-2026-05-08T18-58-37-019e07c6-9d18-7c32-8c52-3edf8f452753.jsonl,386179,289,289,12,82793,2770,12377,33083,15701,213772,143,25540,0
/Users/rakshithsajjan/.codex/sessions/2026/05/08/rollout-2026-05-08T21-29-14-019e0850-808a-72e2-a4e1-88aad4529248.jsonl,124898,47,47,5,46431,223,2495,1734,2691,71304,20,0,0
/Users/rakshithsajjan/.codex/sessions/2026/05/08/rollout-2026-05-08T22-17-33-019e087c-bf58-7b10-8aea-676553d398e4.jsonl,674264,312,312,17,119155,209723,15560,40525,32810,230795,156,25540,0
/Users/rakshithsajjan/.codex/sessions/2026/05/08/rollout-2026-05-08T23-51-40-019e08d2-e7c6-7212-9785-ee646d0d126a.jsonl,50632,14,14,1,22387,612,776,0,812,26040,5,0,0
/Users/rakshithsajjan/.codex/sessions/2026/05/11/rollout-2026-05-11T16-46-30-019e16c0-be0a-7742-8f13-8fe0b9c90adc.jsonl,153870,80,80,12,22188,467,4140,0,7076,119717,40,0,242
/Users/rakshithsajjan/.codex/sessions/2026/05/13/rollout-2026-05-13T15-20-13-019e20be-7697-7550-80fc-1423ff0783bd.jsonl,3308930,49,49,5,40424,2450,4442,0,2796,3258791,27,0,0
/Users/rakshithsajjan/.codex/sessions/2026/05/13/rollout-2026-05-13T15-29-06-019e20c6-99ee-72c1-9d30-7eb1ae2ad84f.jsonl,216340,69,69,1,22110,374,2370,0,5177,186287,22,0,0
/Users/rakshithsajjan/.codex/sessions/2026/05/13/rollout-2026-05-13T15-49-21-019e20d9-217c-7bc3-9476-10dc1a1fcbba.jsonl,3307865,49,49,4,40424,2278,3550,0,2796,3258791,26,0,0
/Users/rakshithsajjan/.codex/sessions/2026/05/13/rollout-2026-05-13T17-36-34-019e213b-4ad0-7310-bb93-fe57ca5899c5.jsonl,907074,798,798,56,335021,2817,45479,36916,44454,393234,182,48786,185
/Users/rakshithsajjan/.codex/sessions/2026/05/13/rollout-2026-05-13T17-54-14-019e214b-76d8-7530-8203-05d9fd274f28.jsonl,87022,44,44,3,22129,187,2782,1397,2991,57522,14,0,0
/Users/rakshithsajjan/.codex/sessions/2026/05/13/rollout-2026-05-13T18-36-32-019e2172-3279-7692-890a-a255f09fd646.jsonl,43385,14,14,2,22110,383,250,0,751,19884,7,0,0
/Users/rakshithsajjan/.codex/sessions/2026/05/13/rollout-2026-05-13T18-36-32-019e2172-3310-7613-9d9b-692a6312e9c0.jsonl,37143,20,20,1,22110,266,809,1764,832,11351,11,0,0
/Users/rakshithsajjan/.codex/sessions/2026/05/13/rollout-2026-05-13T21-59-38-019e222c-2510-7661-9b47-e55d3b37e1b6.jsonl,134849,45,45,2,28402,1669,2443,0,2800,99516,19,0,0
/Users/rakshithsajjan/.codex/sessions/2026/05/14/rollout-2026-05-14T11-36-30-019e2518-014e-7770-a21b-fb1179283813.jsonl,43159,5,5,1,22390,114,1124,0,309,19219,3,0,0
/Users/rakshithsajjan/.codex/sessions/2026/05/14/rollout-2026-05-14T14-33-31-019e25ba-0efa-7071-b12e-e37f92a08100.jsonl,67745,18,18,15,22154,3275,9889,3126,964,27838,19,0,480
